일자,시간,시가,고가,저가,종가,5,20,60,120,BB_상한선,BB_중심선,BB_하한선,거래량,OBV+Slow%K,OBV+Slow%D,RSI,Signal,RSI+MACD,Signal
2018-07-05,10:57,"2,260.80","2,263.04","2,260.80","2,262.75","2,263.00","2,259.41","2,265.67","2,266.58","2,275.66","2,265.61","2,255.57","1,464,000",15.89%,16.26%,62.38%,61.25%,6.53%,3.05%
2018-07-05,10:54,"2,263.31","2,264.10","2,260.19","2,261.30","2,263.50","2,259.40","2,265.76","2,266.65","2,275.75","2,265.72","2,255.68","1,819,000",5.60%,16.63%,61.38%,60.80%,6.31%,2.18%
2018-07-05,10:51,"2,264.19","2,264.25","2,262.17","2,262.69","2,264.39","2,259.50","2,265.90","2,266.73","2,275.86","2,265.84","2,255.81","1,977,000",11.20%,27.65%,66.48%,60.57%,6.03%,1.15%
2018-07-05,10:48,"2,264.06","2,264.56","2,263.16","2,263.30","2,264.30","2,259.51","2,265.99","2,266.80","2,275.95","2,265.93","2,255.91","1,796,000",22.40%,44.10%,65.26%,58.20%,5.06%,-0.07%
2018-07-05,10:45,"2,264.89","2,266.20","2,263.48","2,264.94","2,263.13","2,259.56","2,266.08","2,266.87","2,276.03","2,266.01","2,255.99","1,955,000",44.80%,65.81%,67.94%,55.38%,3.89%,-1.35%
2018-07-05,10:42,"2,265.51","2,266.50","2,264.86","2,265.28","2,261.34","2,259.35","2,266.15","2,266.93","2,276.11","2,266.07","2,256.03","2,307,000",81.37%,86.82%,69.53%,50.36%,2.05%,-2.66%
2018-07-05,10:39,"2,262.50","2,265.75","2,262.50","2,265.75","2,259.75","2,259.29","2,266.20","2,266.99","2,276.14","2,266.10","2,256.06","2,453,000",96.53%,92.27%,55.94%,42.69%,-0.48%,-3.84%
2018-07-05,10:36,"2,257.52","2,262.23","2,257.17","2,262.23","2,257.77","2,259.29","2,266.21","2,267.04","2,276.17","2,266.13","2,256.10","2,191,000",93.05%,88.01%,47.45%,37.39%,-2.32%,-4.68%
2018-07-05,10:33,"2,255.10","2,257.44","2,255.10","2,257.44","2,256.42","2,259.42","2,266.30","2,267.12","2,276.19","2,266.24","2,256.29","2,185,000",86.11%,82.97%,36.37%,33.36%,-3.77%,-5.27%
2018-07-05,10:30,"2,257.67","2,257.67","2,254.32","2,256.01","2,256.62","2,260.11","2,266.45","2,267.24","2,276.09","2,266.40","2,256.70","2,224,000",73.06%,79.83%,29.14%,32.16%,-4.43%,-5.64%
2018-07-05,10:27,"2,254.85","2,257.55","2,254.85","2,257.30","2,256.82","2,260.90","2,266.60","2,267.41","2,275.94","2,266.55","2,257.16","2,100,000",94.27%,86.59%,42.39%,33.36%,-4.48%,-5.95%
2018-07-05,10:24,"2,254.88","2,256.16","2,253.33","2,255.86","2,256.59","2,261.70","2,266.72","2,267.59","2,275.79","2,266.69","2,257.58","2,519,000",88.55%,78.91%,32.89%,29.75%,-5.83%,-6.31%
2018-07-05,10:21,"2,257.87","2,258.27","2,255.47","2,255.47","2,256.51","2,262.63","2,266.89","2,267.77","2,275.56","2,266.86","2,258.17","2,215,000",77.10%,69.26%,29.54%,28.50%,-6.50%,-6.43%
2018-07-05,10:18,"2,257.71","2,258.54","2,256.85","2,258.45","2,256.72","2,263.53","2,267.07","2,267.95","2,275.37","2,267.02","2,258.67","2,288,000",79.12%,61.43%,36.95%,28.08%,-6.92%,-6.41%
2018-07-05,10:15,"2,257.54","2,258.09","2,255.76","2,257.01","2,256.48","2,264.25","2,267.20","2,268.11","2,275.23","2,267.15","2,259.08","2,962,000",58.24%,43.74%,25.31%,24.53%,-8.11%,-6.29%
2018-07-05,10:12,"2,255.13","2,256.90","2,254.72","2,256.16","2,256.46","2,265.13","2,267.36","2,268.30","2,275.04","2,267.33","2,259.61","3,638,000",31.97%,29.23%,22.70%,24.22%,-8.33%,-5.83%
2018-07-05,10:09,"2,256.60","2,256.60","2,254.63","2,255.48","2,257.75","2,265.95","2,267.56","2,268.49","2,274.78","2,267.53","2,260.29","4,371,000",17.37%,26.49%,19.67%,24.83%,-8.22%,-5.21%
2018-07-05,10:06,"2,258.19","2,258.59","2,255.98","2,256.50","2,259.34","2,266.60","2,267.77","2,268.69","2,274.42","2,267.75","2,261.07","3,439,000",34.73%,35.62%,19.74%,26.89%,-7.64%,-4.46%
2018-07-05,10:03,"2,255.46","2,257.41","2,254.05","2,257.26","2,260.61","2,267.30","2,267.96","2,268.88","2,274.12","2,267.93","2,261.75","4,989,000",46.47%,36.50%,22.34%,29.76%,-6.81%,-3.66%
2018-07-05,10:00,"2,262.07","2,262.07","2,256.92","2,256.92","2,262.01","2,267.83","2,268.16","2,269.05","2,273.68","2,268.13","2,262.58","3,604,000",18.92%,26.53%,23.20%,32.72%,-5.91%,-2.87%
2018-07-05,9:57,"2,263.81","2,263.81","2,259.84","2,262.59","2,262.76","2,268.26","2,268.30","2,269.23","2,273.37","2,268.24","2,263.12","3,136,000",37.83%,34.14%,26.82%,36.53%,-4.77%,-2.11%
2018-07-05,9:54,"2,262.55","2,263.82","2,262.55","2,263.45","2,263.06","2,268.59","2,268.34","2,269.37","2,273.27","2,268.29","2,263.31","2,848,000",44.91%,30.45%,33.12%,40.41%,-3.61%,-1.45%
2018-07-05,9:51,"2,264.78","2,264.78","2,261.27","2,262.83","2,263.55","2,268.87","2,268.36","2,269.49","2,273.23","2,268.31","2,263.38","2,616,000",16.66%,15.98%,40.49%,43.33%,-2.71%,-0.91%
2018-07-05,9:48,"2,259.86","2,264.91","2,259.86","2,264.26","2,263.91","2,269.19","2,268.39","2,269.60","2,273.18","2,268.34","2,263.50","4,297,000",19.87%,15.31%,39.74%,44.46%,-2.28%,-0.45%
2018-07-05,9:45,"2,264.15","2,264.15","2,259.89","2,260.66","2,265.33","2,269.47","2,268.40","2,269.70","2,273.13","2,268.36","2,263.58","6,191,000",5.33%,10.75%,38.11%,46.35%,-1.62%,0.00%
2018-07-05,9:42,"2,266.02","2,266.17","2,263.74","2,264.10","2,267.55","2,269.86","2,268.44","2,269.85","2,273.05","2,268.38","2,263.71","6,301,000",10.67%,16.16%,47.65%,49.65%,-0.59%,0.41%
2018-07-05,9:39,"2,264.28","2,266.53","2,263.56","2,265.90","2,269.41","2,270.12","2,268.44","2,269.97","2,273.07","2,268.37","2,263.67","5,114,000",21.33%,21.66%,44.73%,50.45%,-0.24%,0.66%
2018-07-05,9:36,"2,270.62","2,270.62","2,264.17","2,264.65","2,271.09","2,270.24","2,268.41","2,270.08","2,273.13","2,268.34","2,263.55","5,375,000",8.35%,21.99%,42.39%,52.73%,0.51%,0.89%
2018-07-05,9:33,"2,270.67","2,273.29","2,270.67","2,271.33","2,272.87","2,270.39","2,268.38","2,270.21","2,273.23","2,268.27","2,263.32","5,097,000",16.71%,35.63%,54.80%,56.87%,1.70%,0.98%
2018-07-05,9:30,"2,272.75","2,273.94","2,271.77","2,271.77","2,273.18","2,270.30","2,268.24","2,270.27","2,273.15","2,268.13","2,263.12","4,435,000",33.42%,54.56%,53.85%,57.69%,1.93%,0.80%
2018-07-05,9:27,"2,273.84","2,274.12","2,272.73","2,273.39","2,273.73","2,270.06","2,268.10","2,270.33","2,273.00","2,267.98","2,262.97","5,190,000",66.83%,75.69%,60.83%,59.23%,2.29%,0.52%
2018-07-05,9:24,"2,273.80","2,274.60","2,273.51","2,274.32","2,273.56","2,269.79","2,267.94","2,270.38","2,272.76","2,267.83","2,262.90","4,828,000",90.35%,84.55%,60.46%,58.59%,2.00%,0.08%
2018-07-05,9:21,"2,273.27","2,274.74","2,272.68","2,273.55","2,272.41","2,269.53","2,267.78","2,270.41","2,272.43","2,267.67","2,262.90","4,328,000",80.71%,78.75%,61.19%,57.84%,1.65%,-0.40%
2018-07-05,9:18,"2,274.35","2,274.39","2,271.25","2,272.88","2,271.82","2,269.29","2,267.63","2,270.46","2,272.12","2,267.52","2,262.92","5,189,000",70.03%,76.80%,60.86%,56.50%,1.10%,-0.91%
2018-07-05,9:15,"2,272.05","2,274.53","2,272.05","2,274.53","2,270.80","2,269.13","2,267.49","2,270.50","2,271.86","2,267.38","2,262.91","4,609,000",92.04%,83.56%,60.84%,54.76%,0.41%,-1.41%
2018-07-05,9:12,"2,268.89","2,272.77","2,268.48","2,272.53","2,268.99","2,268.88","2,267.34","2,270.50","2,271.49","2,267.25","2,263.02","5,375,000",84.08%,75.08%,61.43%,52.32%,-0.47%,-1.87%
2018-07-05,9:09,"2,270.75","2,270.75","2,267.77","2,268.58","2,268.31","2,268.72","2,267.25","2,270.51","2,271.30","2,267.16","2,263.02","6,189,000",72.53%,66.08%,51.53%,48.68%,-1.64%,-2.22%
2018-07-05,9:06,"2,269.32","2,271.74","2,268.79","2,270.58","2,268.42","2,268.79","2,267.15","2,270.56","2,271.28","2,267.07","2,262.85","6,302,000",78.22%,59.63%,53.82%,47.54%,-2.10%,-2.37%
2018-07-05,9:03,"2,264.74","2,268.48","2,264.74","2,267.79","2,268.13","2,268.75","2,267.04","2,270.60","2,271.15","2,266.97","2,262.79","12,361,000",56.44%,41.04%,47.02%,45.03%,-2.90%,-2.43%
2018-07-04,15:30,"2,269.14","2,269.14","2,265.46","2,265.46","2,268.57","2,268.92","2,267.00","2,270.66","2,271.14","2,266.94","2,262.74","10,826,000",12.87%,25.65%,36.89%,44.23%,-3.19%,-2.32%
2018-07-04,15:27,"2,269.14","2,269.14","2,269.14","2,269.14","2,269.15","2,269.34","2,266.99","2,270.77","2,271.13","2,266.91","2,262.69",0,25.74%,38.43%,48.17%,47.17%,-2.47%,-2.10%
2018-07-04,15:24,"2,269.14","2,269.14","2,269.14","2,269.14","2,269.21","2,269.30","2,266.93","2,270.83","2,271.05","2,266.85","2,262.64",0,36.34%,51.12%,49.16%,46.77%,-2.67%,-2.01%
2018-07-04,15:21,"2,269.37","2,269.47","2,268.20","2,269.14","2,269.03","2,269.32","2,266.86","2,270.86","2,270.98","2,266.77","2,262.56","2,348,000",57.62%,65.90%,47.14%,45.81%,-2.98%,-1.84%
2018-07-04,15:18,"2,268.42","2,269.98","2,267.39","2,269.98","2,268.75","2,269.28","2,266.77","2,270.90","2,270.91","2,266.69","2,262.47","2,767,000",83.33%,74.18%,50.37%,45.29%,-3.14%,-1.56%
2018-07-04,15:15,"2,268.28","2,269.81","2,268.28","2,268.36","2,268.63","2,269.22","2,266.71","2,270.93","2,270.84","2,266.65","2,262.47","2,783,000",66.94%,65.02%,38.40%,43.25%,-3.61%,-1.16%
2018-07-04,15:12,"2,269.14","2,269.63","2,268.07","2,269.43","2,268.37","2,269.26","2,266.74","2,271.02","2,270.95","2,266.69","2,262.42","3,472,000",80.50%,63.11%,33.60%,45.19%,-2.95%,-0.55%
2018-07-04,15:09,"2,268.04","2,268.88","2,266.40","2,268.22","2,268.07","2,269.19","2,266.78","2,271.08","2,271.08","2,266.72","2,262.36","2,497,000",61.00%,45.72%,49.80%,49.83%,-1.58%,0.05%
2018-07-04,15:06,"2,269.03","2,269.66","2,266.95","2,267.75","2,268.24","2,269.10","2,266.82","2,271.14","2,271.23","2,266.77","2,262.32","2,364,000",21.99%,30.44%,45.19%,49.84%,-1.45%,0.46%
2018-07-04,15:03,"2,268.05","2,270.25","2,267.13","2,269.41","2,268.46","2,269.09","2,266.88","2,271.13","2,271.38","2,266.82","2,262.27","2,616,000",38.76%,38.88%,52.72%,51.70%,-0.80%,0.93%
2018-07-04,15:00,"2,267.80","2,268.36","2,266.59","2,267.05","2,268.50","2,268.95","2,266.92","2,271.14","2,271.62","2,266.89","2,262.15","2,591,000",23.30%,39.00%,44.65%,51.29%,-0.72%,1.37%
2018-07-04,14:57,"2,268.89","2,269.32","2,266.58","2,267.94","2,269.01","2,268.84","2,267.03","2,271.19","2,271.90","2,266.98","2,262.06","2,233,000",46.59%,54.71%,46.08%,53.95%,0.21%,1.89%
2018-07-04,14:54,"2,268.77","2,269.72","2,267.90","2,269.05","2,269.29","2,268.68","2,267.08","2,271.26","2,272.05","2,267.03","2,262.01","2,671,000",76.79%,62.83%,53.43%,57.10%,1.25%,2.31%
2018-07-04,14:51,"2,268.72","2,269.36","2,268.11","2,268.83","2,269.46","2,268.51","2,267.13","2,271.33","2,272.20","2,267.08","2,261.96","1,834,000",53.57%,48.88%,56.80%,58.57%,1.82%,2.57%
2018-07-04,14:48,"2,270.02","2,270.48","2,269.03","2,269.64","2,269.67","2,268.38","2,267.19","2,271.40","2,272.39","2,267.14","2,261.89","1,670,000",65.07%,44.18%,56.10%,59.28%,2.17%,2.76%
2018-07-04,14:45,"2,269.03","2,270.20","2,268.72","2,269.59","2,269.97","2,268.21","2,267.24","2,271.46","2,272.54","2,267.18","2,261.83","1,496,000",30.14%,23.29%,58.45%,60.55%,2.65%,2.91%
2018-07-04,14:42,"2,269.05","2,269.95","2,268.71","2,269.35","2,270.82","2,268.08","2,267.28","2,271.51","2,272.67","2,267.23","2,261.78","1,389,000",6.61%,16.43%,61.32%,61.39%,2.99%,2.98%
2018-07-04,14:39,"2,270.20","2,271.40","2,269.43","2,269.89","2,270.61","2,268.02","2,267.34","2,271.55","2,272.91","2,267.30","2,261.68","1,486,000",13.22%,26.25%,63.58%,61.41%,3.09%,2.97%
2018-07-04,14:36,"2,271.40","2,271.58","2,269.89","2,269.89","2,270.54","2,267.92","2,267.41","2,271.58","2,273.16","2,267.36","2,261.57","1,398,000",26.44%,39.29%,60.36%,60.55%,2.95%,2.95%
2018-07-04,14:33,"2,274.27","2,274.27","2,271.11","2,271.11","2,270.25","2,267.84","2,267.48","2,271.62","2,273.37","2,267.42","2,261.47","1,531,000",52.88%,52.14%,62.32%,60.62%,3.04%,2.94%
2018-07-04,14:30,"2,268.57","2,273.87","2,268.52","2,273.87","2,269.78","2,267.72","2,267.52","2,271.63","2,273.40","2,267.43","2,261.46","1,895,000",64.48%,51.39%,72.74%,59.94%,2.93%,2.92%
2018-07-04,14:27,"2,269.21","2,269.70","2,267.83","2,268.29","2,268.84","2,267.31","2,267.49","2,271.64","2,273.38","2,267.42","2,261.47","1,283,000",28.97%,38.30%,55.33%,54.82%,1.67%,2.92%
2018-07-04,14:24,"2,267.90","2,269.55","2,267.62","2,269.55","2,268.78","2,267.15","2,267.55","2,271.70","2,273.49","2,267.47","2,261.45","1,995,000",40.78%,47.63%,55.19%,54.62%,1.82%,3.23%
2018-07-04,14:21,"2,268.95","2,268.95","2,268.16","2,268.42","2,268.17","2,266.91","2,267.57","2,271.71","2,273.55","2,267.49","2,261.44","2,053,000",33.51%,54.48%,52.17%,54.39%,1.99%,3.58%
2018-07-04,14:18,"2,268.34","2,268.96","2,268.02","2,268.78","2,268.00","2,266.70","2,267.61","2,271.76","2,273.64","2,267.54","2,261.44","2,098,000",67.01%,75.46%,52.71%,55.28%,2.49%,3.98%
2018-07-04,14:15,"2,267.77","2,269.17","2,267.47","2,269.17","2,267.54","2,266.52","2,267.65","2,271.81","2,273.76","2,267.59","2,261.42","1,753,000",92.46%,83.91%,52.08%,56.31%,3.04%,4.35%
2018-07-04,14:12,"2,266.76","2,268.42","2,264.88","2,267.97","2,266.70","2,266.20","2,267.70","2,271.86","2,273.91","2,267.65","2,261.39","1,837,000",84.93%,75.35%,58.66%,58.00%,3.76%,4.68%
2018-07-04,14:09,"2,267.98","2,268.10","2,265.56","2,266.52","2,266.03","2,266.01","2,267.78","2,271.91","2,274.08","2,267.73","2,261.39","1,999,000",73.57%,65.77%,55.64%,57.74%,3.95%,4.92%
2018-07-04,14:06,"2,266.18","2,268.61","2,265.48","2,267.54","2,265.87","2,265.89","2,267.87","2,271.99","2,274.24","2,267.82","2,261.40","2,170,000",78.38%,57.97%,61.73%,58.58%,4.45%,5.16%
2018-07-04,14:03,"2,265.27","2,266.55","2,265.10","2,266.52","2,265.61","2,265.65","2,267.94","2,272.06","2,274.40","2,267.90","2,261.41","2,198,000",56.76%,37.56%,59.82%,57.32%,4.40%,5.33%
2018-07-04,14:00,"2,264.94","2,265.76","2,264.59","2,264.93","2,265.54","2,265.47","2,268.03","2,272.12","2,274.64","2,268.03","2,261.42","2,029,000",24.39%,18.35%,48.77%,56.33%,4.46%,5.57%
2018-07-04,13:57,"2,265.01","2,266.24","2,263.47","2,264.66","2,265.95","2,265.39","2,268.22","2,272.17","2,275.13","2,268.23","2,261.34","2,123,000",5.99%,12.31%,57.51%,59.35%,5.61%,5.84%
2018-07-04,13:54,"2,265.80","2,266.46","2,264.80","2,265.69","2,266.67","2,265.35","2,268.45","2,272.18","2,275.72","2,268.46","2,261.21","2,619,000",11.98%,18.62%,56.36%,60.08%,6.10%,5.90%
2018-07-04,13:51,"2,265.56","2,266.49","2,264.45","2,266.27","2,267.11","2,265.29","2,268.65","2,272.17","2,276.21","2,268.67","2,261.12","1,815,000",23.96%,25.26%,58.15%,61.57%,6.75%,5.85%
2018-07-04,13:48,"2,266.63","2,266.87","2,265.32","2,266.13","2,267.49","2,265.22","2,268.83","2,272.16","2,276.66","2,268.87","2,261.07","2,491,000",12.33%,26.55%,62.24%,62.94%,7.30%,5.63%
2018-07-04,13:45,"2,268.19","2,268.23","2,266.72","2,266.98","2,268.00","2,265.12","2,269.03","2,272.15","2,277.12","2,269.07","2,261.02","2,608,000",24.66%,40.77%,65.09%,63.22%,7.48%,5.21%
2018-07-04,13:42,"2,268.42","2,268.93","2,267.92","2,268.27","2,267.74","2,265.06","2,269.23","2,272.13","2,277.61","2,269.26","2,260.91","1,344,000",49.33%,56.88%,69.86%,62.47%,7.32%,4.65%
2018-07-04,13:39,"2,268.46","2,269.10","2,267.85","2,267.92","2,267.11","2,265.00","2,269.42","2,272.07","2,278.13","2,269.45","2,260.76","1,229,000",47.12%,64.43%,66.14%,59.51%,6.51%,3.98%
2018-07-04,13:36,"2,268.42","2,269.15","2,267.64","2,268.16","2,266.48","2,264.73","2,269.62","2,271.98","2,278.63","2,269.64","2,260.65","1,379,000",80.65%,81.75%,64.20%,56.86%,5.77%,3.35%
2018-07-04,13:33,"2,266.50","2,268.69","2,266.29","2,268.69","2,265.71","2,264.53","2,269.79","2,271.89","2,279.01","2,269.80","2,260.60","1,716,000",93.93%,82.84%,64.60%,53.92%,4.93%,2.74%
2018-07-04,13:30,"2,264.97","2,266.25","2,264.56","2,265.65","2,265.01","2,264.36","2,269.95","2,271.82","2,279.36","2,269.97","2,260.59","1,302,000",87.85%,71.76%,57.18%,49.65%,3.76%,2.19%
2018-07-04,13:27,"2,264.77","2,265.39","2,263.93","2,265.11","2,264.43","2,264.33","2,270.15","2,271.76","2,279.72","2,270.19","2,260.66","1,208,000",75.70%,55.67%,47.44%,46.64%,2.95%,1.80%
2018-07-04,13:24,"2,264.51","2,265.01","2,263.40","2,264.77","2,264.21","2,264.35","2,270.40","2,271.69","2,280.07","2,270.42","2,260.78","1,040,000",51.41%,35.64%,41.06%,46.32%,2.88%,1.51%
2018-07-04,13:21,"2,264.45","2,266.02","2,263.78","2,264.31","2,264.10","2,264.37","2,270.61","2,271.61","2,280.30","2,270.64","2,260.97","1,316,000",20.39%,19.87%,55.02%,48.43%,3.39%,1.17%
2018-07-04,13:18,"2,262.90","2,265.19","2,262.18","2,265.19","2,263.78","2,264.33","2,270.82","2,271.54","2,280.46","2,270.82","2,261.18","1,571,000",31.35%,19.36%,53.04%,45.79%,2.57%,0.62%
2018-07-04,13:15,"2,263.99","2,263.99","2,262.54","2,262.75","2,263.34","2,264.38","2,271.00","2,271.46","2,280.65","2,271.04","2,261.42","1,264,000",4.62%,7.36%,42.12%,42.89%,1.69%,0.13%
2018-07-04,13:12,"2,264.13","2,264.83","2,263.29","2,264.04","2,263.46","2,264.76","2,271.26","2,271.41","2,280.85","2,271.29","2,261.72","1,441,000",9.23%,10.11%,46.85%,43.20%,1.66%,-0.26%
2018-07-04,13:09,"2,262.48","2,264.45","2,261.34","2,264.22","2,263.42","2,265.14","2,271.51","2,271.35","2,281.11","2,271.54","2,261.96","1,435,000",18.46%,10.99%,45.75%,41.74%,1.11%,-0.74%
2018-07-04,13:06,"2,262.47","2,263.02","2,261.94","2,262.72","2,263.47","2,265.48","2,271.75","2,271.31","2,281.32","2,271.79","2,262.27","1,381,000",1.07%,3.52%,41.54%,40.13%,0.50%,-1.20%
2018-07-04,13:03,"2,263.68","2,264.24","2,262.76","2,262.96","2,263.91","2,265.89","2,272.04","2,271.27","2,281.50","2,272.07","2,262.65","1,460,000",2.14%,5.97%,48.10%,39.57%,0.15%,-1.62%
2018-07-04,13:00,"2,263.97","2,264.50","2,262.96","2,263.34","2,264.15","2,266.35","2,272.29","2,271.21","2,281.68","2,272.34","2,263.00","1,161,000",4.27%,9.81%,41.79%,36.16%,-0.98%,-2.06%
2018-07-04,12:57,"2,264.16","2,264.77","2,263.86","2,263.86","2,264.62","2,266.85","2,272.56","2,271.16","2,281.87","2,272.60","2,263.34","1,137,000",8.55%,15.34%,34.79%,33.91%,-1.75%,-2.33%
2018-07-04,12:54,"2,264.70","2,264.76","2,263.72","2,264.48","2,265.26","2,267.21","2,272.81","2,271.13","2,282.01","2,272.85","2,263.69","1,166,000",17.09%,22.14%,34.03%,33.56%,-2.00%,-2.48%
2018-07-04,12:51,"2,264.42","2,265.48","2,264.10","2,264.93","2,264.89","2,267.59","2,273.04","2,271.09","2,282.14","2,273.09","2,264.05","1,242,000",31.24%,27.19%,36.17%,33.37%,-2.22%,-2.60%
2018-07-04,12:48,"2,265.38","2,265.65","2,263.94","2,264.12","2,264.73","2,267.95","2,273.29","2,271.07","2,282.26","2,273.33","2,264.40","1,170,000",14.36%,23.14%,33.73%,32.25%,-2.67%,-2.70%
2018-07-04,12:45,"2,266.09","2,266.78","2,265.40","2,265.71","2,264.96","2,268.38","2,273.51","2,271.06","2,282.26","2,273.54","2,264.81","1,411,000",28.71%,31.91%,34.48%,31.66%,-2.97%,-2.70%
2018-07-04,12:42,"2,263.62","2,267.04","2,263.62","2,267.04","2,264.81","2,268.70","2,273.67","2,271.04","2,282.24","2,273.69","2,265.14","1,706,000",44.55%,35.11%,34.61%,30.53%,-3.38%,-2.63%
2018-07-04,12:39,"2,264.26","2,264.45","2,262.64","2,262.64","2,264.51","2,268.99","2,273.77","2,271.03","2,282.18","2,273.82","2,265.47","1,297,000",14.60%,25.67%,27.07%,28.90%,-3.87%,-2.45%
2018-07-04,12:36,"2,265.41","2,265.41","2,264.01","2,264.14","2,265.00","2,269.56","2,273.97","2,271.05","2,281.99","2,274.01","2,266.04","993,000",29.20%,36.75%,27.79%,29.63%,-3.68%,-2.09%
2018-07-04,12:33,"2,264.96","2,265.69","2,264.62","2,265.26","2,264.89","2,270.06","2,274.15","2,271.04","2,281.86","2,274.19","2,266.53","1,029,000",56.21%,44.30%,29.80%,30.36%,-3.44%,-1.69%
2018-07-04,12:30,"2,265.51","2,265.51","2,264.33","2,264.98","2,265.09","2,270.49","2,274.33","2,271.04","2,281.78","2,274.39","2,266.99","1,648,000",37.68%,32.39%,27.66%,30.59%,-3.30%,-1.25%
2018-07-04,12:27,"2,265.38","2,265.86","2,264.71","2,265.52","2,266.17","2,270.83","2,274.55",,"2,281.68","2,274.60","2,267.51","1,202,000",42.62%,27.10%,31.28%,31.76%,-2.86%,-0.74%
2018-07-04,12:24,"2,262.46","2,265.76","2,262.46","2,265.12","2,267.36","2,271.15","2,274.73",,"2,281.52","2,274.76","2,268.01","1,248,000",15.86%,11.58%,28.19%,31.96%,-2.61%,-0.21%
2018-07-04,12:21,"2,264.97","2,265.49","2,263.14","2,263.55","2,268.54","2,271.44","2,274.87",,"2,281.23","2,274.92","2,268.61","1,844,000",3.04%,7.29%,19.84%,33.46%,-1.95%,0.39%
2018-07-04,12:18,"2,268.89","2,268.89","2,265.94","2,266.27","2,270.03","2,271.79","2,275.03",,"2,280.86","2,275.08","2,269.30","1,687,000",6.07%,11.55%,23.17%,38.91%,-0.22%,0.97%
2018-07-04,12:15,"2,271.54","2,271.69","2,270.38","2,270.38","2,271.20","2,272.06","2,275.16",,"2,280.69","2,275.22","2,269.75","819,000",12.14%,17.03%,35.13%,45.21%,1.65%,1.27%
2018-07-04,12:12,"2,270.93","2,271.99","2,270.42","2,271.48","2,271.80","2,272.13","2,275.30",,"2,280.73","2,275.33","2,269.94","705,000",24.29%,21.92%,48.43%,49.24%,2.79%,1.17%
2018-07-04,12:09,"2,270.73","2,271.44","2,270.11","2,271.00","2,271.72","2,272.19","2,275.38",,"2,280.73","2,275.42","2,270.10","855,000",9.08%,19.55%,46.17%,49.57%,2.85%,0.77%
2018-07-04,12:06,"2,272.28","2,272.34","2,269.82","2,271.00","2,271.95","2,272.23","2,275.46",,"2,280.69","2,275.45","2,270.21","937,000",18.17%,30.02%,50.16%,50.92%,3.12%,0.25%
2018-07-04,12:03,"2,273.86","2,274.12","2,272.03","2,272.13","2,272.17","2,272.28","2,275.39",,"2,280.81","2,275.41","2,270.00","848,000",36.33%,41.88%,56.85%,51.23%,3.01%,-0.47%
2018-07-04,12:00,"2,271.93","2,273.38","2,271.41","2,273.38","2,272.28","2,272.28","2,275.36",,"2,280.83","2,275.38","2,269.94","972,000",59.91%,47.43%,57.63%,48.98%,2.14%,-1.34%
2018-07-04,11:57,"2,270.91","2,272.21","2,270.75","2,271.11","2,272.00","2,272.43","2,275.35",,"2,280.83","2,275.41","2,269.99","931,000",29.66%,34.94%,45.86%,45.52%,0.93%,-2.21%
2018-07-04,11:54,"2,272.29","2,272.56","2,270.42","2,272.13","2,272.36","2,272.79","2,275.45",,"2,280.85","2,275.50","2,270.15","663,000",53.80%,40.23%,47.82%,45.38%,0.56%,-2.99%
2018-07-04,11:51,"2,272.04","2,273.07","2,272.01","2,272.09","2,272.74","2,273.07","2,275.52",,"2,280.86","2,275.58","2,270.30","810,000",20.47%,26.67%,50.55%,44.41%,-0.11%,-3.88%
2018-07-04,11:48,"2,271.28","2,273.31","2,271.27","2,272.67","2,273.17","2,273.32","2,275.60",,"2,280.89","2,275.66","2,270.42","1,141,000",27.06%,32.86%,53.58%,41.95%,-1.25%,-4.83%
2018-07-04,11:45,"2,272.71","2,273.18","2,271.05","2,272.01","2,273.39","2,273.60","2,275.67",,"2,280.91","2,275.73","2,270.55","1,134,000",20.52%,38.66%,49.49%,37.30%,-2.99%,-5.72%
2018-07-04,11:42,"2,273.01","2,274.74","2,272.71","2,272.89","2,273.36","2,273.94","2,275.75",,"2,280.90","2,275.79","2,270.68","1,250,000",41.04%,56.80%,35.92%,32.43%,-4.75%,-6.40%
2018-07-04,11:39,"2,273.77","2,274.92","2,273.76","2,274.04","2,273.16","2,274.28","2,275.76",,"2,280.90","2,275.80","2,270.69","1,011,000",72.70%,72.57%,33.46%,31.03%,-5.55%,-6.82%
2018-07-04,11:36,"2,273.76","2,274.35","2,272.98","2,274.26","2,272.54","2,274.55","2,275.76",,"2,280.90","2,275.79","2,270.67","1,094,000",85.91%,72.44%,37.28%,30.06%,-6.24%,-7.13%
2018-07-04,11:33,"2,271.47","2,273.86","2,270.68","2,273.74","2,271.79","2,274.78","2,275.76",,"2,280.91","2,275.78","2,270.66","1,401,000",71.83%,58.97%,37.14%,27.17%,-7.42%,-7.36%
2018-07-04,11:30,"2,270.77","2,272.34","2,270.74","2,271.86","2,271.36","2,275.01","2,275.75",,"2,280.90","2,275.80","2,270.70","1,823,000",55.04%,46.11%,24.68%,23.18%,-8.80%,-7.34%
2018-07-04,11:27,"2,270.20","2,272.02","2,270.20","2,271.89","2,271.37","2,275.30","2,275.80",,"2,280.86","2,275.86","2,270.86","1,874,000",59.27%,37.17%,23.75%,22.58%,-9.16%,-6.98%
